,Run,Temperature,Pressure,Feed Rate,Phenol Fraction,Cross Sectional Area,Weigth,Selectivity,Conversion,Yield
1766,2289.0,1023.15,12.25,187.5,0.055,0.2,0.0036999999999999,1.3333348439593042,0.3069312028728436,8.000003884464272
1765,2288.0,1023.15,12.25,187.5,0.055,0.1625,0.0036999999999999,1.3333348439600798,0.3069305021600408,8.000003884466267
1764,2287.0,1023.15,12.25,187.5,0.055,0.125,0.0036999999999999,1.333334843962082,0.3069286957502747,8.000003884471411
1763,2286.0,1023.15,12.25,187.5,0.055,0.0875,0.0036999999999999,1.3333348439691115,0.3069223546786342,8.000003884489486
1762,2285.0,1023.15,12.25,187.5,0.055,0.05,0.0036999999999999,1.3333348440156874,0.3068803458072265,8.000003884609255
1375,1789.0,973.15,15.0,187.5,0.055,0.2,0.0023,1.3333344075394138,0.3066449212906302,8.000002762242934
1374,1788.0,973.15,15.0,187.5,0.055,0.1625,0.0023,1.3333344075396365,0.3066446468665714,8.000002762243518
1373,1787.0,973.15,15.0,187.5,0.055,0.125,0.0023,1.3333344075402076,0.3066439394178736,8.000002762244971
1372,1786.0,973.15,15.0,187.5,0.055,0.0875,0.0023,1.3333344075422149,0.3066414560637979,8.000002762250134
1371,1785.0,973.15,15.0,187.5,0.055,0.05,0.0023,1.3333344075555114,0.30662500420857,8.000002762284328
407,539.0,873.15,15.0,187.5,0.055,0.2,0.0057,1.3333362180279185,0.3061389177057298,8.00000741777691
406,538.0,873.15,15.0,187.5,0.055,0.1625,0.0057,1.3333362180292276,0.3061383056184671,8.000007417780276
405,537.0,873.15,15.0,187.5,0.055,0.125,0.0057,1.333336218032602,0.3061367277097713,8.00000741778895
404,536.0,873.15,15.0,187.5,0.055,0.0875,0.0057,1.3333362180444517,0.3061311888243838,8.000007417819411
403,535.0,873.15,15.0,187.5,0.055,0.05,0.0057,1.3333362181229629,0.3060944946635591,8.000007418021296
1275,1664.0,973.15,12.25,187.5,0.055,0.2,0.0052,1.3333357640376176,0.3058887313515143,8.000006250375938
1274,1663.0,973.15,12.25,187.5,0.055,0.1625,0.0052,1.333335764039277,0.3058877951920152,8.000006250380205
1273,1662.0,973.15,12.25,187.5,0.055,0.125,0.0052,1.333335764043554,0.3058853818154575,8.00000625039119
1272,1661.0,973.15,12.25,187.5,0.055,0.0875,0.0052,1.3333357640585684,0.3058769101116561,8.000006250429815
1271,1660.0,973.15,12.25,187.5,0.055,0.05,0.0052,1.3333357641580634,0.3058207860765893,8.00000625068566
2361,3039.0,1073.15,15.0,187.5,0.055,0.2,0.0012,1.3333337443602542,0.3051711131179743,8.000001056926182
2360,3038.0,1073.15,15.0,187.5,0.055,0.1625,0.0012,1.333333744360305,0.305170957186073,8.00000105692631
2359,3037.0,1073.15,15.0,187.5,0.055,0.125,0.0012,1.3333337443604358,0.3051705552006157,8.000001056926653
2358,3036.0,1073.15,15.0,187.5,0.055,0.0875,0.0012,1.3333337443608948,0.3051691441064182,8.00000105692783
2357,3035.0,1073.15,15.0,187.5,0.055,0.05,0.0012,1.3333337443639386,0.3051597957901018,8.000001056935655
1666,2164.0,1023.15,9.5,187.5,0.055,0.2,0.0101999999999999,1.3333374816525407,0.3046502573323597,8.000010667087572
1665,2163.0,1023.15,9.5,187.5,0.055,0.1625,0.0101999999999999,1.3333374816621408,0.3046470396116381,8.000010667112265
1664,2162.0,1023.15,9.5,187.5,0.055,0.125,0.0101999999999999,1.3333374816868897,0.304638744423901,8.000010667175905
1663,2161.0,1023.15,9.5,187.5,0.055,0.0875,0.0101999999999999,1.3333374817737844,0.3046096255816309,8.000010667399327
1662,2160.0,1023.15,9.5,187.5,0.055,0.05,0.0101999999999999,1.3333374823500477,0.3044167154690539,8.000010668881165
2161,2789.0,1073.15,9.5,187.5,0.055,0.2,0.0076,1.333335961995884,0.304416397830921,8.0000067594104
2160,2788.0,1073.15,9.5,187.5,0.055,0.1625,0.0076,1.3333359620006864,0.3044138855328561,8.000006759422718
2159,2787.0,1073.15,9.5,187.5,0.055,0.125,0.0076,1.3333359620130685,0.3044074088976909,8.000006759454562
307,414.0,873.15,12.25,187.5,0.055,0.2,0.0127999999999999,1.3333397741005908,0.3043860506530408,8.000016561927229
2158,2786.0,1073.15,9.5,187.5,0.055,0.0875,0.0076,1.3333359620565397,0.3043846737645637,8.000006759566347
306,413.0,873.15,12.25,187.5,0.055,0.1625,0.0127999999999999,1.333339774110294,0.3043839883093556,8.000016561952167
305,412.0,873.15,12.25,187.5,0.055,0.125,0.0127999999999999,1.333339774135312,0.3043786717148837,8.000016562016485
304,411.0,873.15,12.25,187.5,0.055,0.0875,0.0127999999999999,1.3333397742231432,0.3043600088928359,8.000016562242367
789,1039.0,923.15,12.25,187.5,0.055,0.2,0.0078,1.3333372881569654,0.3043271776938657,8.000010169529245
788,1038.0,923.15,12.25,187.5,0.055,0.1625,0.0078,1.333337288160802,0.3043258486390963,8.000010169539093
787,1037.0,923.15,12.25,187.5,0.055,0.125,0.0078,1.3333372881706895,0.3043224224064758,8.000010169564542
786,1036.0,923.15,12.25,187.5,0.055,0.0875,0.0078,1.333337288205401,0.3043103952878023,8.000010169653814
303,410.0,873.15,12.25,187.5,0.055,0.05,0.0127999999999999,1.3333397748054086,0.3042363698505455,8.000016563739612
2157,2785.0,1073.15,9.5,187.5,0.055,0.05,0.0076,1.3333359623447665,0.3042340554789701,8.000006760307489
785,1035.0,923.15,12.25,187.5,0.055,0.05,0.0078,1.3333372884354568,0.3042307170942743,8.00001017024536
1171,1535.0,973.15,9.5,187.5,0.055,0.05,0.0143999999999999,1.3333400265383304,0.3040413642603808,8.000017211049181
1866,2414.0,1023.15,15.0,187.5,0.055,0.2,0.0016,1.3333339813008338,0.3039161780049967,8.000001666201689
1865,2413.0,1023.15,15.0,187.5,0.055,0.1625,0.0016,1.3333339813009344,0.3039159791536585,8.000001666201932
1864,2412.0,1023.15,15.0,187.5,0.055,0.125,0.0016,1.3333339813011926,0.3039154665251179,8.0000016662026
1863,2411.0,1023.15,15.0,187.5,0.055,0.0875,0.0016,1.3333339813020997,0.3039136670427323,8.00000166620494
1862,2410.0,1023.15,15.0,187.5,0.055,0.05,0.0016,1.333333981308109,0.3039017457200591,8.000001666220395
689,914.0,923.15,9.5,187.5,0.055,0.2,0.0216999999999999,1.333344249956276,0.3034963358846077,8.000028071184794
688,913.0,923.15,9.5,187.5,0.055,0.1625,0.0216999999999999,1.3333442500042776,0.3034901739527237,8.00002807130824
687,912.0,923.15,9.5,187.5,0.055,0.125,0.0216999999999999,1.3333442501280377,0.3034742887204693,8.000028071626483
1564,2037.0,1023.15,6.75,187.5,0.055,0.125,0.0403000000000001,1.3333495503126045,0.3034439498688118,8.000041700514041
1562,2035.0,1023.15,6.75,187.5,0.055,0.05,0.0407000000000001,1.3333497557365612,0.303425155344492,8.000042228739616
686,911.0,923.15,9.5,187.5,0.055,0.0875,0.0216999999999999,1.3333442505626178,0.3034185263819626,8.000028072743962
2061,2664.0,1073.15,6.75,187.5,0.055,0.2,0.0299999999999998,1.33334362790108,0.3034135959500497,8.000026471628855
2060,2663.0,1073.15,6.75,187.5,0.055,0.1625,0.0299999999999998,1.3333436280450186,0.3033939034543975,8.00002647199899
207,289.0,873.15,9.5,187.5,0.055,0.2,0.0355999999999999,1.3333510636368122,0.3033609941474136,8.000045591862483
206,288.0,873.15,9.5,187.5,0.055,0.1625,0.0355999999999999,1.3333510637580033,0.3033514448004221,8.00004559217412
2059,2662.0,1073.15,6.75,187.5,0.055,0.125,0.0299999999999998,1.3333436284162048,0.3033431365711491,8.00002647295341
205,287.0,873.15,9.5,187.5,0.055,0.125,0.0355999999999999,1.333351064070481,0.3033268269747126,8.000045592977639
204,286.0,873.15,9.5,187.5,0.055,0.0875,0.0355999999999999,1.3333510651679552,0.3032404103623631,8.000045595799616
1563,2036.0,1023.15,6.75,187.5,0.055,0.0875,0.0403000000000001,1.3333495529155093,0.3032156243323901,8.000041707207128
1075,1414.0,973.15,6.75,187.5,0.055,0.2,0.0570000000000006,1.3333594626865723,0.3032114164750871,8.000067189013057
587,787.0,923.15,6.75,187.5,0.055,0.125,0.0866000000000014,1.333376218025336,0.3031934071451438,8.000110272895586
1074,1413.0,973.15,6.75,187.5,0.055,0.1625,0.0570000000000006,1.3333594633028656,0.3031774973640096,8.000067190597774
589,789.0,923.15,6.75,187.5,0.055,0.2,0.0865000000000014,1.3333761562197792,0.3031654844411211,8.00011011397282
2058,2661.0,1073.15,6.75,187.5,0.055,0.0875,0.0299999999999998,1.3333436297206114,0.3031649270306295,8.000026476307603
1071,1410.0,973.15,6.75,187.5,0.055,0.05,0.0578000000000006,1.333359930042494,0.3031621967500625,8.000068390758294
203,285.0,873.15,9.5,187.5,0.055,0.05,0.0356999999999999,1.333351129428477,0.3031572654559451,8.00004576103847
586,786.0,923.15,6.75,187.5,0.055,0.0875,0.0868000000000014,1.3333763445151123,0.3031543077117576,8.000110598143069
585,785.0,923.15,6.75,187.5,0.055,0.05,0.0883000000000015,1.3333772874072432,0.3031505544674445,8.000113022632418
2057,2660.0,1073.15,6.75,187.5,0.055,0.05,0.0301999999999998,1.3333437175401104,0.3031478885183352,8.00002670212712
1175,1539.0,973.15,9.5,187.5,0.055,0.2,0.0142999999999999,1.3333399716254488,0.3031255631567894,8.00001706984545
106,163.0,873.15,6.75,187.5,0.055,0.1625,0.1424000000000006,1.333402936658764,0.3031249114164422,8.000178974640875
1174,1538.0,973.15,9.5,187.5,0.055,0.1625,0.0142999999999999,1.3333399716458552,0.3031212837238947,8.000017069897957
588,788.0,923.15,6.75,187.5,0.055,0.1625,0.0865000000000014,1.3333761576620702,0.3031166821436465,8.000110117681446
1173,1537.0,973.15,9.5,187.5,0.055,0.125,0.0142999999999999,1.3333399716984682,0.3031102514881413,8.000017070033206
1566,2039.0,1023.15,6.75,187.5,0.055,0.2,0.0402000000000001,1.333349503063827,0.3030957104880084,8.000041579018843
104,161.0,873.15,6.75,187.5,0.055,0.0875,0.1431000000000005,1.3334033697922436,0.3030940752606679,8.000180088346072
1072,1411.0,973.15,6.75,187.5,0.055,0.0875,0.0571000000000006,1.3333595230815374,0.303090766091345,8.00006734431092
1073,1412.0,973.15,6.75,187.5,0.055,0.125,0.0570000000000006,1.333359464892559,0.3030900544946856,8.000067194685467
1963,2537.0,1073.15,4.0,187.5,0.055,0.125,0.2516999999999886,1.3334180894011136,0.3030850181008716,8.000217936258021
107,164.0,873.15,6.75,187.5,0.055,0.2,0.1423000000000006,1.333402877298096,0.3030779878148542,8.00017882200827
1172,1536.0,973.15,9.5,187.5,0.055,0.0875,0.0142999999999999,1.3333399718831946,0.3030715247355647,8.000017070508234
1565,2038.0,1023.15,6.75,187.5,0.055,0.1625,0.0402000000000001,1.3333495033497909,0.3030705626501231,8.000041579754193
1472,1913.0,1023.15,4.0,187.5,0.055,0.1625,0.3375999999999791,1.333465777278819,0.3030688859600785,8.000340550815155
1470,1911.0,1023.15,4.0,187.5,0.055,0.0875,0.3521999999999775,1.3334730569687434,0.3030579407469262,8.000359267834583
105,162.0,873.15,6.75,187.5,0.055,0.125,0.1425000000000006,1.333403001803206,0.3030517178095749,8.000179142145173
1473,1914.0,1023.15,4.0,187.5,0.055,0.2,0.3363999999999792,1.3334651848228207,0.3030501208528837,8.000339027529579
685,910.0,923.15,9.5,187.5,0.055,0.05,0.0216999999999999,1.33334425344744,0.3030491029313909,8.000028080161993
1964,2538.0,1073.15,4.0,187.5,0.055,0.1625,0.2498999999999888,1.3334173241985634,0.3030476254702213,8.000215968736628
985,1288.0,973.15,4.0,187.5,0.055,0.1625,0.4821999999999632,1.3335478046252605,0.3030441403840388,8.000551446920806
103,160.0,873.15,6.75,187.5,0.055,0.05,0.1470000000000001,1.3334057889727406,0.3030389068134792,8.000186308716044
1471,1912.0,1023.15,4.0,187.5,0.055,0.125,0.3405999999999788,1.3334672682797006,0.3030360579519638,8.000344384379948
984,1287.0,973.15,4.0,187.5,0.055,0.125,0.4881999999999625,1.3335511676515426,0.303035839514437,8.000560093100672
1962,2536.0,1073.15,4.0,187.5,0.055,0.0875,0.2580999999999879,1.3334208343892002,0.3030348194076772,8.000224994277625
986,1289.0,973.15,4.0,187.5,0.055,0.2,0.4798999999999634,1.3335465206775516,0.3030332177839379,8.000548145946095
1961,2535.0,1073.15,4.0,187.5,0.055,0.05,0.3241999999999806,1.333450310113804,0.3030330160741296,8.000300782356447
1965,2539.0,1073.15,4.0,187.5,0.055,0.2,0.2491999999999888,1.333417027585546,0.3030238725820301,8.000215206072195
1469,1910.0,1023.15,4.0,187.5,0.055,0.05,0.4999999999999612,1.333551376492709,0.303016905579019,8.000560630020592
501,662.0,923.15,4.0,187.5,0.055,0.125,0.7533999999999333,1.3336950208823704,0.3030155111975097,8.000929909553209
983,1286.0,973.15,4.0,187.5,0.055,0.0875,0.51149999999996,1.3335643401485489,0.3030119455066895,8.00059395872123
500,661.0,923.15,4.0,187.5,0.055,0.0875,0.8094999999999272,1.3337291011303372,0.303002193939048,8.001017516035027
502,663.0,923.15,4.0,187.5,0.055,0.1625,0.7395999999999349,1.3336867495296294,0.3029973415072384,8.000908646877226
503,664.0,923.15,4.0,187.5,0.055,0.2,0.7344999999999354,1.333683702205625,0.3029970627134861,8.000900813264256
23,39.0,873.15,4.0,187.5,0.055,0.2,1.221399999999882,1.3339056427336111,0.3029877360126826,8.001471291871594
21,37.0,873.15,4.0,187.5,0.055,0.125,1.2723999999998763,1.3339355789995964,0.302982487500801,8.001548232106732
22,38.0,873.15,4.0,187.5,0.055,0.1625,1.2348999999998804,1.333913537047226,0.3029790640773456,8.001491581512335
20,36.0,873.15,4.0,187.5,0.055,0.0875,1.4443999999998574,1.33403889140917,0.302970515000285,8.001813743751663
2346,3019.0,1073.15,15.0,150.0,0.0775,0.2,0.0011,1.3333338290007477,0.2782602504621451,8.00000127457308
2345,3018.0,1073.15,15.0,150.0,0.0775,0.1625,0.0011,1.333333829000781,0.2782601661716015,8.000001274573174
2344,3017.0,1073.15,15.0,150.0,0.0775,0.125,0.0011,1.333333829000867,0.278259948927839,8.000001274573393
2343,3016.0,1073.15,15.0,150.0,0.0775,0.0875,0.0011,1.3333338290011718,0.2782591865245299,8.000001274574169
2342,3015.0,1073.15,15.0,150.0,0.0775,0.05,0.0011,1.3333338290031862,0.2782541369947022,8.00000127457935
1360,1769.0,973.15,15.0,150.0,0.0775,0.2,0.002,1.3333345559878311,0.2718896949115621,8.000003143967058
1359,1768.0,973.15,15.0,150.0,0.0775,0.1625,0.002,1.333334555987966,0.2718895560571384,8.000003143967405
1358,1767.0,973.15,15.0,150.0,0.0775,0.125,0.002,1.3333345559883123,0.2718891981873958,8.000003143968291
1357,1766.0,973.15,15.0,150.0,0.0775,0.0875,0.002,1.333334555989527,0.2718879422731326,8.000003143971425
1356,1765.0,973.15,15.0,150.0,0.0775,0.05,0.002,1.3333345559975742,0.2718796241638586,8.000003143992119
2246,2894.0,1073.15,12.25,150.0,0.0775,0.2,0.0024,1.3333344165117322,0.2714206070524556,8.000002785314587
2245,2893.0,1073.15,12.25,150.0,0.0775,0.1625,0.0024,1.3333344165119667,0.271420330571333,8.00000278531519
2244,2892.0,1073.15,12.25,150.0,0.0775,0.125,0.0024,1.3333344165125731,0.2714196179875218,8.000002785316749
2243,2891.0,1073.15,12.25,150.0,0.0775,0.0875,0.0024,1.333334416514698,0.2714171172102375,8.000002785322211
2242,2890.0,1073.15,12.25,150.0,0.0775,0.05,0.0024,1.3333344165287715,0.2714005540672547,8.000002785358417
2142,2765.0,1073.15,9.5,150.0,0.0775,0.05,0.0067,1.3333363597410943,0.2710145995075191,8.0000077821813
1751,2269.0,1023.15,12.25,150.0,0.0775,0.2,0.0031999999999999,1.3333350375396595,0.2707954308315334,8.000004382241636
1750,2268.0,1023.15,12.25,150.0,0.0775,0.1625,0.0031999999999999,1.3333350375401247,0.2707950788657103,8.000004382242823
1749,2267.0,1023.15,12.25,150.0,0.0775,0.125,0.0031999999999999,1.3333350375413209,0.270794171734604,8.000004382245908
1748,2266.0,1023.15,12.25,150.0,0.0775,0.0875,0.0031999999999999,1.3333350375455182,0.2707909882081247,8.000004382256694
1747,2265.0,1023.15,12.25,150.0,0.0775,0.05,0.0031999999999999,1.333335037573324,0.2707699030915493,8.000004382328218
874,1144.0,923.15,15.0,150.0,0.0775,0.2,0.0029999999999999,1.3333353353823192,0.2707645963831979,8.000005148121545
873,1143.0,923.15,15.0,150.0,0.0775,0.1625,0.0029999999999999,1.3333353353826285,0.2707643984858938,8.000005148122334
872,1142.0,923.15,15.0,150.0,0.0775,0.125,0.0029999999999999,1.3333353353834256,0.2707638884476668,8.000005148124394
871,1141.0,923.15,15.0,150.0,0.0775,0.0875,0.0029999999999999,1.3333353353862278,0.2707620985182269,8.000005148131596
870,1140.0,923.15,15.0,150.0,0.0775,0.05,0.0029999999999999,1.3333353354047828,0.2707502435749145,8.000005148179307
392,519.0,873.15,15.0,150.0,0.0775,0.2,0.0049,1.3333365975669391,0.2704626946007571,8.000008393731823
391,518.0,873.15,15.0,150.0,0.0775,0.1625,0.0049,1.3333365975677165,0.2704623883773471,8.000008393733827
390,517.0,873.15,15.0,150.0,0.0775,0.125,0.0049,1.3333365975697158,0.2704615991568116,8.00000839373897
389,516.0,873.15,15.0,150.0,0.0775,0.0875,0.0049,1.3333365975767386,0.2704588294779284,8.000008393757017
388,515.0,873.15,15.0,150.0,0.0775,0.05,0.0049,1.3333365976232512,0.2704404855673963,8.000008393876614
774,1019.0,923.15,12.25,150.0,0.0775,0.2,0.0068,1.3333378623483112,0.2704172803754406,8.000011646015901
773,1018.0,923.15,12.25,150.0,0.0775,0.1625,0.0068,1.3333378623506291,0.2704166039635146,8.000011646021859
772,1017.0,923.15,12.25,150.0,0.0775,0.125,0.0068,1.3333378623566028,0.2704148606397832,8.000011646037235
771,1016.0,923.15,12.25,150.0,0.0775,0.0875,0.0068,1.3333378623775662,0.2704087425691698,8.000011646091144
1851,2394.0,1023.15,15.0,150.0,0.0775,0.2,0.0014,1.333334074053457,0.2703755503193865,8.00000190470828
1850,2393.0,1023.15,15.0,150.0,0.0775,0.1625,0.0014,1.3333340740535184,0.2703754490091909,8.000001904708443
1849,2392.0,1023.15,15.0,150.0,0.0775,0.125,0.0014,1.333334074053677,0.2703751879011414,8.000001904708855
1848,2391.0,1023.15,15.0,150.0,0.0775,0.0875,0.0014,1.333334074054233,0.2703742715610872,8.000001904710283
770,1015.0,923.15,12.25,150.0,0.0775,0.05,0.0068,1.333337862516452,0.2703682214092832,8.00001164644827
1847,2390.0,1023.15,15.0,150.0,0.0775,0.05,0.0014,1.3333340740579165,0.2703682024916382,8.00000190471976
1260,1644.0,973.15,12.25,150.0,0.0775,0.2,0.0044999999999999,1.33333608437352,0.2702737677846829,8.000007074095004
1259,1643.0,973.15,12.25,150.0,0.0775,0.1625,0.0044999999999999,1.3333360843745126,0.2702732965814921,8.000007074097564
1258,1642.0,973.15,12.25,150.0,0.0775,0.125,0.0044999999999999,1.3333360843770663,0.270272082140051,8.000007074104118
1257,1641.0,973.15,12.25,150.0,0.0775,0.0875,0.0044999999999999,1.333336084386033,0.2702678201334649,8.000007074127163
1256,1640.0,973.15,12.25,150.0,0.0775,0.05,0.0044999999999999,1.3333360844454274,0.2702395920448133,8.0000070742799
292,394.0,873.15,12.25,150.0,0.0775,0.2,0.0110999999999999,1.3333406924532434,0.2701291111390994,8.000018923391496
291,393.0,873.15,12.25,150.0,0.0775,0.1625,0.0110999999999999,1.333340692459055,0.2701280671937774,8.00001892340648
290,392.0,873.15,12.25,150.0,0.0775,0.125,0.0110999999999999,1.3333406924740394,0.270125376633635,8.000018923445008
289,391.0,873.15,12.25,150.0,0.0775,0.0875,0.0110999999999999,1.3333406925266218,0.2701159343304557,8.000018923580189
288,390.0,873.15,12.25,150.0,0.0775,0.05,0.0110999999999999,1.333340692875042,0.2700533960564531,8.000018924476121
1651,2144.0,1023.15,9.5,150.0,0.0775,0.2,0.0089,1.333338060364397,0.2699878437596733,8.0000121551981
1650,2143.0,1023.15,9.5,150.0,0.0775,0.1625,0.0089,1.3333380603701848,0.2699862074860311,8.00001215521299
1649,2142.0,1023.15,9.5,150.0,0.0775,0.125,0.0089,1.3333380603851042,0.2699819902524035,8.00001215525138
1648,2141.0,1023.15,9.5,150.0,0.0775,0.0875,0.0089,1.3333380604374598,0.2699671900284519,8.000012155385969
1647,2140.0,1023.15,9.5,150.0,0.0775,0.05,0.0089,1.3333380607844592,0.2698691640566157,8.000012156278256
674,894.0,923.15,9.5,150.0,0.0775,0.2,0.0188999999999999,1.3333458138837728,0.2694311067005189,8.000032092672308
673,893.0,923.15,9.5,150.0,0.0775,0.1625,0.0188999999999999,1.333345813912603,0.2694279738861496,8.000032092746471
672,892.0,923.15,9.5,150.0,0.0775,0.125,0.0188999999999999,1.3333458139869134,0.2694198995842333,8.000032092937591
671,891.0,923.15,9.5,150.0,0.0775,0.0875,0.0188999999999999,1.333345814247756,0.2693915631440954,8.00003209360829
2046,2644.0,1073.15,6.75,150.0,0.0775,0.2,0.0262999999999998,1.3333451009042496,0.2692862652259143,8.000030259315471
2045,2643.0,1073.15,6.75,150.0,0.0775,0.1625,0.0262999999999998,1.3333451009913195,0.2692761940467766,8.00003025953932
1160,1519.0,973.15,9.5,150.0,0.0775,0.2,0.0124999999999999,1.3333409309025916,0.2692721033884279,8.000019536543045
1159,1518.0,973.15,9.5,150.0,0.0775,0.1625,0.0124999999999999,1.3333409309149251,0.2692699197331435,8.000019536574758
192,269.0,873.15,9.5,150.0,0.0775,0.2,0.0308999999999998,1.333353597883423,0.2692689973644895,8.00005210839061
